rank,gene,score
91,LDB3,0.1579353014628092
92,SLC35F3,0.1560839911301931
93,TM6SF1,0.15596657991409302
94,AIF1,0.15277780095736188
95,FREM2,0.1518302708864212
96,LHFPL3,0.15096295293834472
97,UNC13C,0.1486680239439011
98,WIPF3,0.14846913161731906
99,ST8SIA6,0.14824730157852173
100,LRRK1,0.14811110496520996
101,ABCA9,0.14716219156980515
102,CH25H,0.14650032520294187
103,DISC1,0.1410217561892101
104,PLPPR1,0.14084187150001526
105,IFI44L,0.13817974378209597
106,VWC2L,0.13746009128434322
107,CHGB,0.13520421915584147
108,DUSP1,0.13487615416859328
109,HES1,0.13438107467922772
110,RSPO2,0.13226900580856538
111,CHRM5,0.1308775517073545
112,RUNX1,0.13036006689071655
113,DSCAML1,0.12938846105878998
114,STK32B,0.12899478276570642
115,MS4A6A,0.12864563465118406
116,SYTL3,0.12859266996383667
117,PTCHD4,0.1275841320554415
118,NRP1,0.12607765942811966
119,TTN,0.12471561789767349
120,LGR5,0.12359038988749182
121,PCDH15,0.12213044139471918
122,PRELID2,0.12115692347288132
123,ABCA6,0.12075898051261902
124,TYK2,0.12047935194439358
125,ALDH1A2,0.12003227642604286
126,ARHGAP25,0.11993762453397117
127,SMIM35,0.11989161372184753
128,TGFBR1,0.119758192035887
129,CD14,0.11961735146386276
130,ANXA1,0.11956978837649024
131,MIS18BP1,0.11911567138588952
132,RERGL,0.1189518388846646
133,KCNE1,0.11848931511243188
134,PAPPA2,0.11845702384457435
135,TLR2,0.11746208369731903
136,FBXO32,0.11623942852020264
137,FAM149A,0.11468299925327297
138,LRRTM4,0.11431499736176598
139,ID3,0.11424398939793706
140,HLA-DPB1,0.11355034871534864
141,FLI1,0.11238410323858261
142,ALOX5,0.11235058307647705
143,HPSE2,0.11098186764009782
144,ARPP21,0.11030709743499756
145,HCLS1,0.1100427508354187
146,EMP1,0.10977409425235929
147,CCK,0.10916481415430701
148,TMEM132C,0.10877586156129837
149,VGF,0.10857895016670227
150,ARHGAP15,0.10845545430978143
151,EPB41L4A,0.10811426964673132
152,OPCML,0.10678591898509437
153,FAM20A,0.10612247884273529
154,SDK1,0.10602315397639028
155,SEL1L3,0.10420202016830449
156,LAPTM5,0.10381600328467111
157,KCNAB1,0.10380772725307846
158,HS3ST2,0.1036074161529541
159,IGFBP5,0.10118996103604638
160,GRID2,0.10085451186467442
161,ID2,0.10026616924177334
162,KCNMB4,0.09905390739440917
163,FRK,0.09852239489555359
164,UBASH3B,0.0981206990423657
165,SNTG1,0.09708527972300851
166,CPS1,0.09594137668609615
167,LIPG,0.09580427408218384
168,CEBPD,0.0957899029802044
169,PRDM6,0.09530617296695709
170,PDE10A,0.09525823593139648
171,DPYSL5,0.09512998461723332
172,SV2B,0.09449881215890255
173,HCK,0.09412188827991486
174,HPGDS,0.09395936131477356
175,PDE3B,0.09333091477553052
176,PALD1,0.0926964001523124
177,GINS3,0.0924806639552116
178,HSP90AA1,0.0923247025586521
179,RFC3,0.09194816152254737
180,INPP5D,0.09138517202911794
181,ADAMTS12,0.09081019886902403
182,NECAB1,0.09001829475164413
183,LGR6,0.08976433539185025
184,TRDN,0.08888598298183592
185,KCNK12,0.08844973643620813
186,NWD1,0.08826196752153004
187,LAMA2,0.088101232202635
188,SPAG17,0.08768236862890649
189,NEK10,0.0871950934330622
190,KHDRBS2,0.0869714692234993
191,ABCB1,0.0863943298657735
192,NAMPT,0.0862063324210125
193,SLC14A1,0.08606829384403047
194,MGAT4A,0.08602494649265124
195,CD36,0.0859342507190175
196,ADGRG6,0.08590060472488403
197,GPR183,0.0857592352799007
198,SULT4A1,0.08536028351102559
199,ANGPTL4,0.08504322703924055
200,TMEM132B,0.08465871214866638
201,SLIT2,0.08460649618735683
202,PAX3,0.08431305239597953
203,FCGBP,0.08429962396621704
204,NFATC2,0.08327746763825417
205,LRAT,0.08312671259045601
206,C1QC,0.08293824146191275
207,RTTN,0.0828234745998575
208,SCIN,0.08254304681068814
209,CYBA,0.08216881522765529
210,DHCR24,0.0821411371955022
211,IQGAP2,0.0821143090724945
212,KCNJ3,0.08209342727983804
213,BACH1,0.08190276523431139
214,LRFN2,0.08138732350134587
215,ADAMTS19,0.08127159873644507
216,DACH1,0.08121068704695927
217,SEMA5A,0.08110927641391757
218,KCNE4,0.08060004586974778
219,KCNK13,0.08044418692588806
220,ARMC3,0.08002052269876003
221,TRPC4,0.079917311668396
222,UGCG,0.07990190954435439
