rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
551,DPYSL3,0.005919648403300226,0.0054913700503540315,0.00042827835294619466,0.008619173995609913,1.0494440911852356,2.4380416006636287,0.6729511935532917
281,DYNC1I1,0.016028025820419345,0.005391851328720801,0.010636174491698545,0.21405480328616164,3.264937399276621,3.3535238008919084,0.22609092291318234
527,DLK1,0.006703948705185092,0.005299063949656239,0.0014048847555288534,0.028273542354835025,1.0755626257472108,2.7669590753804423,0.6930211342557397
334,RALYL,0.013824951668851004,0.0052583130685559,0.008566638600295103,0.17240504486279534,1.0103721283321336,2.4051789970460784,0.6845066139577315
233,KCNQ3,0.018276489611176006,0.005246977712663778,0.013029511898512227,0.26222112175082823,1.020363427880243,2.496859522425067,0.688611829101414
768,DKK3,-0.003520987849500612,0.005232076324947508,-0.00875306417444812,-0.1761568909456123,3.276113149498965,3.201068294786287,0.21651208757792306
884,APLP1,-0.015194269224074852,0.005130477299308745,-0.020324746523383598,-0.4090389474429548,0.9960201394367464,2.38950790384036,0.6893720541280219
828,SLC6A3,-0.008524596578964483,0.005011608410096209,-0.01353620498906069,-0.27241840554947816,3.375962486828629,3.6021344949777045,0.22502660787593132
681,SLC2A13,0.0004574880398836023,0.0049458022317385155,-0.004488314191854913,-0.09032807915795736,3.355565966701688,3.2844221675414307,0.2096700623384522
327,LGALS1,0.013682375372985445,0.004918974086531566,0.008763401286453879,0.1763649270659922,0.9929688759462028,2.470614236068892,0.6998631594952106
533,PLCB1,0.00598140296163896,0.004790970905584787,0.0011904320560541725,0.023957645653810856,0.9637055700033209,2.3632536545860128,0.7019917895697126
420,TMEM132B,0.010227518506771727,0.004688497955799549,0.005539020550972178,0.11147372162441953,0.9536032587492441,2.3246772243595024,0.7038163296335715
738,HSPA8,-0.002546006985500504,0.004637214771789056,-0.00718322175728956,-0.14456354786371578,3.430251917282892,3.5094619154458684,0.21392732248745627
297,PPM1E,0.014439014716632226,0.004549212993711296,0.00988980172292093,0.1990339255896237,0.9257254447277204,2.232174684856107,0.7068572297400031
507,ALDH1A1,0.00654289533528013,0.004498236627993816,0.002044658707286314,0.041149100902500776,3.878712556898458,5.4167626036213985,0.2419036034666261
299,GPR158,0.01428691264025872,0.0044369430210722685,0.009849969619186452,0.1982322977923351,0.9167969994128464,2.273637770324779,0.7140033449901171
626,STXBP1,0.0022369999439510457,0.00442358114541023,-0.0021865812014591843,-0.04400531500426912,3.3954030631377496,3.147096983769222,0.20191576706705183
361,KCNIP4,0.012080979707483563,0.004384564897905168,0.007696414809578395,0.15489164448729476,0.9229896470440364,2.3556658104142105,0.7191728751710507
