rank,gene,score
367,COL18A1,0.07251334190368652
368,ST8SIA1,0.07238171650813174
369,KCNIP4,0.07227653446487892
370,IL15,0.07225456833839417
371,NEK10,0.07216531889779232
372,FSTL5,0.07211804389953613
373,ABCB1,0.0719742476940155
374,IRF8,0.07159112393856049
375,FAM107A,0.07154440879821777
376,ADAMTS17,0.0713728666305542
377,BRINP3,0.07132041454315186
378,PDE7B,0.07129073515534401
379,EPHA3,0.07117683887481696
380,VWC2L,0.0710879762967428
381,LUZP2,0.07106507756385594
382,RGMA,0.07090330123901367
383,BBOX1,0.07088014855980873
384,SYK,0.07086184195109774
385,UNC5C,0.07076856493949885
386,MEF2A,0.07063156306743623
387,C8orf34,0.07058925188723064
388,AQP4,0.0703926597322736
389,PCSK5,0.0703722923420943
390,GALNT18,0.07035615046819055
391,CACNB4,0.07032656172911322
392,SORBS1,0.07013648127516114
393,IGF1,0.07008391618728638
394,ST8SIA4,0.06990402936935425
395,KCNQ5,0.06986045837402344
396,ATP6V0D2,0.06954231858253479
397,KCNQ3,0.06932642952255574
398,PEBP4,0.06914749706075307
399,PCDH7,0.0686401610191052
400,ZFPM2,0.06857623718678951
401,FAP,0.0683917800585429
402,ERMN,0.06822900176048274
403,APOE,0.06808869540691376
404,CALB2,0.06752854436635969
405,MOBP,0.0670594722032547
406,COL27A1,0.06705155223608017
407,BICC1,0.06673413515090942
408,DENND3,0.06648665852844715
409,PIEZO2,0.06624178091684974
410,SOX5,0.06620103341561778
411,GMPR,0.0659366250038147
412,HLA-DPB1,0.06538335482279456
413,NETO2,0.0651904009282589
414,ACTN2,0.06511123975118005
415,SLC2A3,0.06495541334152222
416,MSRB3,0.06493481000264484
417,ST8SIA6,0.06487906227509183
418,KIRREL3,0.06411929641451153
419,RUNX2,0.06401736537615454
420,COL11A1,0.06389023860295617
421,SYT4,0.06387150432073319
422,TENM4,0.06382983922958374
423,CACNA2D3,0.06369663874308262
424,PPARG,0.06358871857325232
425,TGFBR1,0.06346897284189856
426,SERPINE1,0.06329074501991272
427,LRP2,0.06313800947232678
428,PPP1R14A,0.06295557295073989
429,TMSB10,0.0627602150663733
430,AOAH,0.06265625953674314
431,PDZRN3,0.062499940395355225
432,ZNF804B,0.06228614350159961
433,TENT5A,0.0620109538237254
434,KSR2,0.06193707670484272
435,SRGAP2C,0.06187411225759065
436,SH3RF3,0.061783838813955105
437,DLEU7,0.06176562110582984
438,MGAT4A,0.06156558924251132
439,CSMD1,0.061260026342728535
440,FOXP2,0.060869730670343736
441,LDHA,0.06082180340108467
442,RIPOR2,0.06066387891769409
443,CABLES1,0.060534775257110596
444,LDB3,0.06049168275462258
445,SLC39A12,0.0604869630601671
446,TBXAS1,0.06041543132492477
447,NHSL1,0.06027185136363622
448,SCIN,0.059348457389407694
449,ENPP6,0.05910388529300692
450,GRIN2A,0.059075117111206055
451,ANO4,0.058921913305918394
452,KCNMA1,0.05874251316373169
453,TCF7L1,0.05874144037564594
454,FCGR3A,0.05847756661798642
455,SVIL,0.05840614579972758
456,NEBL,0.058393340821218054
457,P3H2,0.05824374556541445
458,MRAS,0.058048903942108154
459,LPCAT2,0.0579095315998015
460,PPM1E,0.05787893949132983
461,DLGAP2,0.057862311601638794
462,REEP1,0.057835541491384646
463,CYFIP1,0.0578221629063288
464,PEA15,0.057669751612763664
465,CLEC7A,0.05759808421134949
466,KCNT2,0.057561062780064565
467,STK32B,0.05753251351416111
468,SERPINE2,0.05730130348733575
469,WDFY4,0.05723312497138977
470,CTNNA2,0.05722994570221218
471,KCNMB4,0.05705987364053722
472,ITGA2,0.05675428526269066
473,GRIK2,0.056665122509002686
474,AEBP1,0.05630684892336524
475,PLA2G4A,0.0562794248263041
476,TOX,0.05622301995754242
477,CHST11,0.055914101501305824
478,PRRX1,0.05579542981253732
479,BNC2,0.055742303530375126
480,SYNJ2,0.05566022651536129
481,MOAP1,0.05557376458435448
482,SULF1,0.05549699068069458
483,CPXM2,0.05543137544935395
484,FMN2,0.055340876181920406
485,MT2A,0.05523468454678859
486,SLIT2,0.054859222497958715
487,GHR,0.05451723436514533
488,VAV3,0.05418731857623371
489,KANK4,0.054067432566692886
490,SFMBT2,0.053905690518709304
491,ROBO2,0.05375746101366752
492,RIMS1,0.05359863506063167
493,TPST1,0.05349171906709671
494,PLAGL1,0.05309499634636772
495,SEMA3C,0.05304837962249653
496,KCTD8,0.052999129224764685
497,LRRC4C,0.05291285410120672
498,HSPB8,0.05288688710757666
499,GLDN,0.05277694210861672
500,CHSY3,0.05277582009633386
501,ANKRD7,0.052746278544267
502,GREB1L,0.05271274248758956
503,CLSTN3,0.05247463793883772
504,OPCML,0.05246560638913744
505,CDK18,0.052272182703018144
506,TMEM132B,0.05179518858591714
507,CPS1,0.05164118607838952
508,LHFPL6,0.0515343185279753
509,PDE10A,0.051444539630954966
510,BOC,0.05133688449859619
511,FCGBP,0.05130510167642077
512,DISC1,0.05107960443605075
513,ST6GALNAC5,0.051012730598449796
514,SERPINI2,0.05083609620730084
515,COL21A1,0.05055692791938782
516,PDGFD,0.05054938296476996
517,CYBA,0.05031752905675341
518,EPHA6,0.05009441574414575
519,DDR2,0.04995344206690788
520,HILPDA,0.04988371441652495
521,THSD7B,0.049801965554555294
522,PIK3AP1,0.049586927890777566
523,RGS7,0.04953399896621702
524,PALD1,0.04941852390766144
525,MED12L,0.04936718940734863
526,KIAA1217,0.04935971895853675
527,TTN,0.04924113909403488
528,PKIA,0.049203455448150635
529,KCNIP1,0.04917054706149632
530,NAMPT,0.04916369666655862
531,RBPMS,0.04907608926296225
532,ATP1A2,0.04904370924882717
533,PIP5K1B,0.04894763533196411
534,FAM20A,0.048947274684906006
535,ROR2,0.04869941870371497
536,SLC14A1,0.048657689864436804
537,NECAB1,0.04855934267534928
538,ADRA1A,0.048420192880762936
539,PLEK,0.048276846607526125
540,SLC24A4,0.048189047322823475
541,GABRB1,0.04804526482309612
542,PDE1A,0.048039614008470566
543,MARCO,0.047990154136310914
544,DCHS2,0.047974735498428345
545,PHACTR2,0.047884779917943154
546,KHDRBS2,0.04782591624693433
547,KLHL29,0.04770439863204956
548,ATP2B2,0.04764100783749636
549,CLSTN2,0.0469035264451681
550,HPSE2,0.046846339106559776
551,RGS16,0.046698368730999196
552,ZSCAN31,0.046658538135827765
553,SLC4A7,0.04643792534867919
554,CP,0.04637674490610755
555,WDR49,0.04628111521402989
556,GADD45G,0.04617164333661394
557,SMAP2,0.04616861429352026
558,VSNL1,0.04608299415828526
559,GNG2,0.045712459832429886
560,SAMD5,0.04560062239567442
561,C3,0.04554132868846256
562,LHFPL2,0.045340212186177564
563,ARHGAP25,0.045319015781084715
564,NXPH1,0.04527358214060462
565,NTN1,0.045065611600875854
566,SUSD1,0.04498075806733337
567,ATRNL1,0.04474835575272784
568,SCG3,0.04473149938427878
569,OTULINL,0.044661959012349484
570,EPHB1,0.04454826936125755
571,MEF2C,0.04448205729325616
572,RASGEF1C,0.04399784122194561
573,AGBL4,0.04387724995613096
574,TNIK,0.043786536183273606
575,NOL4,0.043756286033253766
576,DSCAML1,0.043686392988477485
577,ACSBG1,0.04367751729759306
578,NPAS2,0.043629477421442686
579,PGM2L1,0.04362523877276825
580,AGPAT4,0.04357223553316936
581,ATP10A,0.043521071473757444
582,HMOX1,0.04347057143847144
583,PCLO,0.04346572273019428
584,FRY,0.04334765722354261
585,GPC5,0.04326072700999006
586,ARL15,0.043254060907797376
587,MMP16,0.04310722351074214
588,SERPINB9,0.04287863545345538
589,LRRC3B,0.04277997215588886
590,ALOX5,0.042495985825856564
591,S100A1,0.04244910137993951
592,KIF26B,0.04195867833637057
593,LRFN5,0.04191791017850244
594,KCND3,0.0417584399127825
595,DTNA,0.041732939652034284
596,RANBP17,0.0414679480923546
597,RBFOX1,0.04141502380371098
598,RALYL,0.04139298101266231
599,AKAP12,0.041362258081297176
600,GAS2,0.041332093152132876
601,SLA,0.04124188423156738
602,RNF19A,0.0412272586697533
603,SLC6A11,0.041118671346192404
604,ADAMTS9,0.04100780189037323
605,VCAN,0.040949699053397515
606,UBASH3B,0.0408987760543823
607,GALNT15,0.04059815208117168
608,GCNT2,0.04056140184402468
609,IRAK3,0.04055986801783246
610,KCNN3,0.040406831286170286
611,KCNJ6,0.0403967273732026
612,PCSK6,0.04012499749660492
613,SORBS2,0.03999568149447441
614,TRPC4,0.039775123198827145
615,FGF14,0.0397682405416927
616,CLMP,0.039763905948266065
617,FRMD4A,0.0397366513808568
618,RSPO2,0.03952443351348245
619,LRRK2,0.0392723480860393
620,NKAIN3,0.03911285599072778
621,MMD2,0.03878512694722125
622,MGAT4C,0.038530442153801636
623,TF,0.03847812187104005
624,NRXN1,0.03823100532944351
625,COLEC12,0.03791389067967732
626,GAP43,0.03760413108463578
627,FBXO2,0.03739564758400582
628,DGKG,0.03735598070280888
629,GUCY1B1,0.03729056112240281
630,YWHAG,0.03689495079657612
631,IQCA1,0.03674868891636529
632,INPP4B,0.03653199332101009
633,CNTNAP2,0.03598270684471311
634,ARMC3,0.035958290100097656
635,GRIN1,0.03591829299926752
636,ANKRD18A,0.035842155416806576
637,PARD3,0.035807410875956236
638,PAG1,0.03549474626779553
639,AFF3,0.03537556156516075
640,EFEMP1,0.03521739372185301
641,FAR2,0.03519885043303167
642,WLS,0.03510502836350626
643,LRRC7,0.03503419707218802
644,CADPS2,0.03491218814775843
645,ADGRV1,0.03478545369771391
646,TBC1D9,0.03448758680712094
647,SYT1,0.034272332833363506
648,CNTNAP4,0.03416047493616736
649,CDH10,0.034100484848022417
650,UTRN,0.033870813392457455
651,DSCAM,0.03363644973147378
652,WIPF3,0.033598566055297874
653,NR4A3,0.03332829475402832
654,HDAC9,0.03329598508319076
655,HHIP,0.03324015438556677
656,FGF12,0.03319070793333506
657,GABRA1,0.03311903890636225
658,SV2B,0.03311669524165162
659,XKR6,0.03307349483172095
660,SHISA9,0.033064186573028564
661,GINS3,0.03303382396697996
662,LRFN2,0.032931015226576044
663,CARD11,0.03278814090622795
664,NLGN1,0.03269124068319795
665,ACOT7,0.032617720118463256
666,EYA4,0.03234305812252902
667,KCTD16,0.03232659896214807
668,LYVE1,0.03173772059381008
669,GNB4,0.031701698899269104
670,MAG,0.03154955026896106
671,UNC13C,0.03153136471907292
672,SLC44A5,0.03146300613235087
673,CEND1,0.031422554360993726
674,SVEP1,0.03123067425830023
675,ADM,0.030992534678331407
676,KCNS3,0.030825667083263397
677,MAN2A1,0.030734434143289358
678,IGSF21,0.030565165338062084
679,PLXNA4,0.030545019241981164
680,TENM2,0.03045694955757683
681,TRPM2,0.030409687757492088
682,MT1E,0.03031057820283467
683,CNP,0.030310157051792852
684,ZNF365,0.030304466684659248
685,PRR16,0.030282396258729916
686,ETS2,0.030244330565134647
687,THSD7A,0.030225491523742654
688,VWC2,0.02996283769607544
689,TLR2,0.029885247349739075
690,ETNPPL,0.029849107066790226
691,PLCB4,0.029566199651786307
692,ID3,0.029559314250946045
693,PHF21B,0.029365325967470768
694,GPM6A,0.029322132744170948
695,KCND2,0.029258265097936054
696,GABBR2,0.029101279874642727
697,CRYAB,0.028971214673202017
698,LRRIQ3,0.028966709971427917
699,PNMA8A,0.0286744793256124
700,NEGR1,0.028669249070318092
701,FNTB,0.028525507450103738
702,HBB,0.028339654207229614
703,VEGFA,0.02832548665284662
704,PLEKHA5,0.028270965272730098
705,PLCH1,0.02820545915455208
706,COL25A1,0.028023600578308105
707,SLC2A13,0.028009206324917102
708,PLD5,0.027936128971095264
709,DYNC1I1,0.027853958767180942
710,IPCEF1,0.027825844107252196
711,PRICKLE2,0.0276741820955293
712,KCNB2,0.027509300754620436
713,RET,0.02743632164266374
714,GPR158,0.027197308265245912
715,SAMD4A,0.02715993233960423
716,PTPRN,0.02712877805548153
717,TMEM59L,0.02706051477983995
718,LGALS1,0.026973634968126547
719,TRPM3,0.026917718309449112
720,TSHZ2,0.02690756320953369
721,MARCKSL1,0.026846660630839847
722,CPE,0.02682249667693154
723,PAK5,0.026800485944505126
724,ENO2,0.026783164167578866
725,ZDHHC20,0.026750463557575377
726,CD83,0.026649455229441288
727,SKAP2,0.02664157052834837
728,DYSF,0.026634805826913743
729,SHROOM3,0.026542898681428673
730,CPLX2,0.02648791857147792
731,CPNE8,0.026469982914872237
732,RFX4,0.02644786238670349
733,DNAH14,0.02633048185082365
734,SH3GL2,0.026249005035920536
735,PLOD2,0.02619456248848062
736,LDB2,0.026044577360153198
737,LYN,0.026038615405559573
738,NRG3,0.02602544994581313
739,CALN1,0.026014210301193996
740,HS6ST3,0.02579527348279953
741,IQCJ-SCHIP1,0.025745888853331067
742,UNC80,0.025673625418572543
743,LHFPL3,0.025497924369520142
744,HLA-DRB1,0.025351439455622127
745,BAALC,0.02529723569750786
746,RNF150,0.025211162865161896
747,CHRM5,0.02507707092798117
748,CALY,0.025013068897856594
749,ELAVL2,0.02490408130046956
750,ADCY1,0.024877413113912006
751,ARPP21,0.024797511100769
752,PAPPA2,0.024632111191749573
753,SERINC1,0.024560623601371123
754,CLVS1,0.024317028621832493
755,RAB3C,0.024181101057264565
756,NRXN3,0.023870236958776214
757,KCNK1,0.02375163551081305
758,ANGPT1,0.023339438438415516
759,NPNT,0.02325197521218536
760,F5,0.023241274058818817
761,TUBB2B,0.023101333114835976
762,GJA1,0.02305272420247395
763,CACNA1D,0.02293824404478073
764,MAFB,0.02288748323917389
765,ZBTB7C,0.022825462122758267
766,PLCL2,0.022721324950619404
767,PSMA1,0.022661015730012557
768,CIITA,0.022428472836812374
769,SEMA5A,0.022361344561813767
770,DPYSL3,0.022271520677266565
771,CDH4,0.02206001844671035
772,CCDC85A,0.021903138641808928
773,MACROD2,0.02185373504956567
774,SLC35F3,0.02181100391206292
775,PRR5L,0.02180766686797142
776,SRGAP2,0.0216627525431769
777,AHCYL1,0.021461247613957624
778,AMPH,0.02122298763644309
779,KHDRBS3,0.021025684144761914
780,NCDN,0.0209779971639924
781,GRM5,0.02095748898055816
782,TUBB4B,0.02092999905869264
783,RGS10,0.02090397278467815
784,ADAMTS19,0.020850996176401737
785,SLC35F1,0.020571366864880924
786,BACH1,0.020517243851314926
787,CSGALNACT1,0.02046522224638969
788,LAMA2,0.020244685063759427
789,SLC5A11,0.020139619883368987
790,ATP8A2,0.020106851706763074
791,CA8,0.02002684793359527
792,LRRIQ1,0.01993160645167036
793,MYLK,0.019904139969084023
794,CNTNAP5,0.019897990928353093
795,TBC1D4,0.019831920976565276
796,INPP5D,0.01982072989145911
797,NRCAM,0.01981431919011195
798,FYB1,0.019770697184971375
799,STMN2,0.019740931364311542
800,NSG2,0.01962059705288799
801,CHGB,0.019572476545969664
802,CHL1,0.019540598930944064
803,TMEM130,0.019518578833057743
804,SRGAP2B,0.01946489413579311
