rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
954,FAM107A,-0.022066299774317788,0.008530073013228313,-0.0305963727875461,-1.5835731207216757,0.08096851103531233,0.25031024921555484,0.9731631679389313
526,STMN4,0.007955506869629092,0.008527845928866679,-0.0005723390592375869,-0.02962249010499261,0.08277324694015499,0.25485736066081716,0.9724475190839694
696,CNTNAP4,0.0008517847942469681,0.008521207103196801,-0.007669422308949833,-0.39694545181053703,0.08868491346372222,0.26860518024523494,0.9701812977099237
891,GFRA1,-0.009708920685422728,0.00851678173254264,-0.018225702417965367,-0.9433056871077813,0.07612068395738605,0.23946382973893457,0.9751908396946565
303,ABLIM1,0.015896500926464774,0.00851500586775842,0.007381495058706354,0.3820432326038728,0.10020790949967871,0.29598034620607416,0.9656488549618321
111,OLFM3,0.02767744092236535,0.008513420725994687,0.01916402019637066,0.9918700977618037,0.075194459508173,0.23790939699336333,0.9755486641221374
439,MT1G,0.010591063966122638,0.008506043669892127,0.0020850202962305105,0.10791416747980534,0.06285908472167978,0.21011560005779054,0.9804389312977099
364,GABRB1,0.013073214764249497,0.008498226289245717,0.00457498847500378,0.23678717823625114,0.09604136074103907,0.28680719320705844,0.9674379770992366
498,CCL3,0.008783012273765767,0.008495386856926232,0.0002876254168395348,0.014886597248183477,0.04924485332077565,0.1802073938783857,0.9858062977099237
163,CACNA1C,0.0235210006756168,0.00849259578811381,0.015028404887502988,0.7778235084408097,0.09934117079545142,0.29539414129503505,0.9661259541984732
800,MALRD1,-0.003644755521216514,0.008490292944333533,-0.012135048465550047,-0.6280723764916932,0.10245130964730434,0.3024612878836311,0.9649332061068703
806,HAPLN2,-0.004062832586137377,0.008489250728769052,-0.01255208331490643,-0.6496568035880251,0.08150485702965563,0.25460316276042705,0.9731631679389313
280,NRG1,0.01660877405750827,0.008486471006901447,0.008122303050606822,0.42038515083500666,0.07941843343953728,0.2500188241464671,0.9739980916030534
953,PIEZO2,-0.02112362039394866,0.00848332618765275,-0.02960694658160141,-1.5323634967720878,0.08656141108237543,0.2659930592487175,0.9712547709923665
93,TNC,0.029425883928782537,0.008475444634610214,0.020950439294172323,1.084329595665884,0.08962930174707452,0.273994393733655,0.9700620229007634
172,PDE7B,0.0227894818273382,0.008473940735391608,0.01431554109194659,0.740927894924222,0.0899319665950267,0.27491048416300995,0.9699427480916031
691,MARCO,0.001026440461476652,0.008472801389495703,-0.007446360928019051,-0.3854004883089541,0.04022386301960142,0.1607335833694428,0.9895038167938931
205,PNMA8A,0.020468910368598547,0.008466735618537872,0.012002174750060676,0.6211952461285483,0.09215845420553766,0.280518137306578,0.9691078244274809
90,FAT3,0.02959362747302896,0.008464170679227133,0.021129456793801828,1.0935949848190545,0.0960975962780873,0.28995631442312475,0.9675572519083969
486,RET,0.009065517810039392,0.00846117060901777,0.0006043472010216211,0.03127913199929341,0.08271103622844896,0.2582555735394962,0.9729246183206107
301,BACE2,0.01603179302846025,0.008459365281109686,0.007572427747350565,0.3919253148919787,0.08447621903950478,0.2628606306504967,0.9722089694656488
916,TSHZ2,-0.01254224802927184,0.008452946306088938,-0.02099519433536078,-1.0866459774388122,0.09358730724602601,0.28625976039473605,0.9685114503816794
650,SLC35F3,0.003034962272202568,0.008442752036328795,-0.005407789764126227,-0.2798903834924449,0.07890406331361363,0.24984688396008511,0.974594465648855
114,S100A1,0.027386591785307224,0.008438648369742294,0.01894794341556493,0.9806866354451431,0.08869703445231909,0.2740778067869365,0.9706583969465649
773,MBOAT1,-0.002462303993596482,0.00843010355015986,-0.010892407543756342,-0.5637571461823576,0.09260262288883113,0.2828732217197643,0.9692270992366412
455,NKX6-2,0.00987240874677664,0.0084283458589528,0.00144406288782384,0.07474020498012711,0.07740169618577988,0.2484056412885854,0.9751908396946565
139,HBB,0.02523029334265603,0.008418819936062019,0.01681147340659401,0.8701095908089415,0.08263819075816743,0.26138420837515575,0.9731631679389313
725,SULT4A1,-0.0005646700293902018,0.008412674180473778,-0.00897734420986398,-0.46463942261788377,0.08680617471687839,0.27065215915082597,0.9716125954198473
409,ARHGEF4,0.011594038166855003,0.008411976539323365,0.0031820616275316377,0.16469361570499869,0.09351770271690293,0.28596118050237523,0.9689885496183206
609,CDH12,0.004787063623157506,0.008411043573284697,-0.0036239799501271916,-0.18756593400481786,0.13293470931771684,0.3782989101239091,0.9533635496183206
905,SCG3,-0.011474308491776053,0.00840614988798657,-0.01988045837976262,-1.028950710478744,0.0867519302156421,0.27015039381994255,0.9717318702290076
